First Name,Last Name,Email,Phone,Company,City,County,State,Country,Postal Code,Tags,Notes,Source
Jennifer,Rodriguez,jennifer.rodriguez@example.com,+1 (464) 920-1484,Rodriguez Retail,Bridgeport,Fairfield County,CT,US,98072,"County_Lead, Retail","Pop: 959,000, Seat: Bridgeport",County_Aware_Scraper
Jessica,Smith,jessica.smith@example.com,+1 (853) 231-2925,Smith Real Estate,Bridgeport,Fairfield County,CT,US,31896,"County_Lead, Real Estate","Pop: 959,000, Seat: Bridgeport",County_Aware_Scraper
Karen,Garcia,karen.garcia@example.com,+1 (307) 811-4766,Garcia Retail,Stamford,Fairfield County,CT,US,11412,"County_Lead, Retail","Pop: 959,000, Seat: Bridgeport",County_Aware_Scraper
David,Brown,david.brown@example.com,+1 (739) 193-5353,Brown Real Estate,Stamford,Fairfield County,CT,US,24213,"County_Lead, Real Estate","Pop: 959,000, Seat: Bridgeport",County_Aware_Scraper
Jennifer,Smith,jennifer.smith@example.com,+1 (586) 491-8397,Smith Retail,Stamford,Fairfield County,CT,US,66827,"County_Lead, Retail","Pop: 959,000, Seat: Bridgeport",County_Aware_Scraper
Sarah,Brown,sarah.brown@example.com,+1 (619) 185-4932,Brown Manufacturing,Stamford,Fairfield County,CT,US,79849,"County_Lead, Manufacturing","Pop: 959,000, Seat: Bridgeport",County_Aware_Scraper
Patricia,Davis,patricia.davis@example.com,+1 (221) 983-6430,Davis Technology,Salt Lake City,Salt Lake County,UT,US,58791,"County_Lead, Technology","Pop: 1,185,000, Seat: Salt Lake City",County_Aware_Scraper
Thomas,Martinez,thomas.martinez@example.com,+1 (989) 492-3174,Martinez Healthcare,Salt Lake City,Salt Lake County,UT,US,12340,"County_Lead, Healthcare","Pop: 1,185,000, Seat: Salt Lake City",County_Aware_Scraper
Mary,Williams,mary.williams@example.com,+1 (257) 282-2678,Williams Finance,Salt Lake City,Salt Lake County,UT,US,40785,"County_Lead, Finance","Pop: 1,185,000, Seat: Salt Lake City",County_Aware_Scraper
Sarah,Miller,sarah.miller@example.com,+1 (354) 746-4972,Miller Manufacturing,Salt Lake City,Salt Lake County,UT,US,44537,"County_Lead, Manufacturing","Pop: 1,185,000, Seat: Salt Lake City",County_Aware_Scraper
William,Jones,william.jones@example.com,+1 (739) 151-5888,Jones Professional Services,Salt Lake City,Salt Lake County,UT,US,36641,"County_Lead, Professional Services","Pop: 1,185,000, Seat: Salt Lake City",County_Aware_Scraper
David,Martinez,david.martinez@example.com,+1 (784) 257-2478,Martinez Construction,Salt Lake City,Salt Lake County,UT,US,39567,"County_Lead, Construction","Pop: 1,185,000, Seat: Salt Lake City",County_Aware_Scraper
James,Miller,james.miller@example.com,+1 (430) 731-8506,Miller Construction,Salt Lake City,Salt Lake County,UT,US,48635,"County_Lead, Construction","Pop: 1,185,000, Seat: Salt Lake City",County_Aware_Scraper
Jennifer,Johnson,jennifer.johnson@example.com,+1 (387) 405-2332,Johnson Education,Salt Lake City,Salt Lake County,UT,US,28523,"County_Lead, Education","Pop: 1,185,000, Seat: Salt Lake City",County_Aware_Scraper
Joseph,Brown,joseph.brown@example.com,+1 (986) 692-4192,Brown Manufacturing,Salt Lake City,Salt Lake County,UT,US,28752,"County_Lead, Manufacturing","Pop: 1,185,000, Seat: Salt Lake City",County_Aware_Scraper
Richard,Brown,richard.brown@example.com,+1 (772) 359-5495,Brown Manufacturing,Salt Lake City,Salt Lake County,UT,US,24959,"County_Lead, Manufacturing","Pop: 1,185,000, Seat: Salt Lake City",County_Aware_Scraper
Richard,Martinez,richard.martinez@example.com,+1 (270) 145-3121,Martinez Professional Services,North Las Vegas,Clark County,NV,US,92082,"County_Lead, Professional Services","Pop: 2,313,000, Seat: Las Vegas",County_Aware_Scraper
Robert,Williams,robert.williams@example.com,+1 (369) 516-6590,Williams Retail,Henderson,Clark County,NV,US,82185,"County_Lead, Retail","Pop: 2,313,000, Seat: Las Vegas",County_Aware_Scraper
Thomas,Martinez,thomas.martinez@example.com,+1 (246) 140-5523,Martinez Professional Services,Las Vegas,Clark County,NV,US,86403,"County_Lead, Professional Services","Pop: 2,313,000, Seat: Las Vegas",County_Aware_Scraper
James,Williams,james.williams@example.com,+1 (836) 861-3074,Williams Construction,Las Vegas,Clark County,NV,US,46885,"County_Lead, Construction","Pop: 2,313,000, Seat: Las Vegas",County_Aware_Scraper
Barbara,Martinez,barbara.martinez@example.com,+1 (760) 283-6101,Martinez Education,North Las Vegas,Clark County,NV,US,66845,"County_Lead, Education","Pop: 2,313,000, Seat: Las Vegas",County_Aware_Scraper
Barbara,Rodriguez,barbara.rodriguez@example.com,+1 (353) 415-1466,Rodriguez Finance,Henderson,Clark County,NV,US,39356,"County_Lead, Finance","Pop: 2,313,000, Seat: Las Vegas",County_Aware_Scraper
Patricia,Garcia,patricia.garcia@example.com,+1 (918) 381-1616,Garcia Manufacturing,Las Vegas,Clark County,NV,US,56014,"County_Lead, Manufacturing","Pop: 2,313,000, Seat: Las Vegas",County_Aware_Scraper
Robert,Rodriguez,robert.rodriguez@example.com,+1 (585) 896-6221,Rodriguez Hospitality,Henderson,Clark County,NV,US,26302,"County_Lead, Hospitality","Pop: 2,313,000, Seat: Las Vegas",County_Aware_Scraper
Sarah,Miller,sarah.miller@example.com,+1 (230) 527-9851,Miller Finance,Henderson,Clark County,NV,US,28090,"County_Lead, Finance","Pop: 2,313,000, Seat: Las Vegas",County_Aware_Scraper
Sarah,Garcia,sarah.garcia@example.com,+1 (686) 665-2742,Garcia Professional Services,Las Vegas,Clark County,NV,US,98581,"County_Lead, Professional Services","Pop: 2,313,000, Seat: Las Vegas",County_Aware_Scraper
Thomas,Garcia,thomas.garcia@example.com,+1 (328) 770-6452,Garcia Education,Little Rock,Pulaski County,AR,US,91917,"County_Lead, Education","Pop: 399,000, Seat: Little Rock",County_Aware_Scraper
James,Garcia,james.garcia@example.com,+1 (521) 780-5986,Garcia Construction,Little Rock,Pulaski County,AR,US,38461,"County_Lead, Construction","Pop: 399,000, Seat: Little Rock",County_Aware_Scraper
Susan,Miller,susan.miller@example.com,+1 (628) 726-3268,Miller Finance,Little Rock,Pulaski County,AR,US,13014,"County_Lead, Finance","Pop: 399,000, Seat: Little Rock",County_Aware_Scraper
Sarah,Garcia,sarah.garcia@example.com,+1 (283) 972-3725,Garcia Professional Services,Little Rock,Pulaski County,AR,US,93461,"County_Lead, Professional Services","Pop: 399,000, Seat: Little Rock",County_Aware_Scraper
Robert,Rodriguez,robert.rodriguez@example.com,+1 (576) 786-1158,Rodriguez Education,Little Rock,Pulaski County,AR,US,53710,"County_Lead, Education","Pop: 399,000, Seat: Little Rock",County_Aware_Scraper
Jennifer,Smith,jennifer.smith@example.com,+1 (489) 954-4246,Smith Education,Little Rock,Pulaski County,AR,US,92975,"County_Lead, Education","Pop: 399,000, Seat: Little Rock",County_Aware_Scraper
Susan,Johnson,susan.johnson@example.com,+1 (601) 327-9336,Johnson Hospitality,Little Rock,Pulaski County,AR,US,55615,"County_Lead, Hospitality","Pop: 399,000, Seat: Little Rock",County_Aware_Scraper
James,Davis,james.davis@example.com,+1 (792) 603-4482,Davis Real Estate,Little Rock,Pulaski County,AR,US,94855,"County_Lead, Real Estate","Pop: 399,000, Seat: Little Rock",County_Aware_Scraper
John,Jones,john.jones@example.com,+1 (641) 889-5126,Jones Professional Services,Little Rock,Pulaski County,AR,US,76979,"County_Lead, Professional Services","Pop: 399,000, Seat: Little Rock",County_Aware_Scraper
Mary,Williams,mary.williams@example.com,+1 (959) 842-5671,Williams Finance,Little Rock,Pulaski County,AR,US,35880,"County_Lead, Finance","Pop: 399,000, Seat: Little Rock",County_Aware_Scraper
John,Jones,john.jones@example.com,+1 (902) 355-5170,Jones Real Estate,Jackson,Hinds County,MS,US,71241,"County_Lead, Real Estate","Pop: 227,000, Seat: Jackson",County_Aware_Scraper
Patricia,Miller,patricia.miller@example.com,+1 (487) 271-8782,Miller Real Estate,Jackson,Hinds County,MS,US,42072,"County_Lead, Real Estate","Pop: 227,000, Seat: Jackson",County_Aware_Scraper
Charles,Brown,charles.brown@example.com,+1 (858) 342-4463,Brown Hospitality,Jackson,Hinds County,MS,US,47095,"County_Lead, Hospitality","Pop: 227,000, Seat: Jackson",County_Aware_Scraper
David,Williams,david.williams@example.com,+1 (495) 341-2576,Williams Hospitality,Jackson,Hinds County,MS,US,82332,"County_Lead, Hospitality","Pop: 227,000, Seat: Jackson",County_Aware_Scraper
William,Garcia,william.garcia@example.com,+1 (238) 738-6792,Garcia Professional Services,Jackson,Hinds County,MS,US,94004,"County_Lead, Professional Services","Pop: 227,000, Seat: Jackson",County_Aware_Scraper
Susan,Davis,susan.davis@example.com,+1 (931) 871-5189,Davis Education,Jackson,Hinds County,MS,US,77334,"County_Lead, Education","Pop: 227,000, Seat: Jackson",County_Aware_Scraper
David,Garcia,david.garcia@example.com,+1 (916) 785-4402,Garcia Healthcare,Jackson,Hinds County,MS,US,97037,"County_Lead, Healthcare","Pop: 227,000, Seat: Jackson",County_Aware_Scraper
James,Brown,james.brown@example.com,+1 (508) 977-7219,Brown Real Estate,Jackson,Hinds County,MS,US,56886,"County_Lead, Real Estate","Pop: 227,000, Seat: Jackson",County_Aware_Scraper
Richard,Williams,richard.williams@example.com,+1 (565) 194-6296,Williams Technology,Jackson,Hinds County,MS,US,85656,"County_Lead, Technology","Pop: 227,000, Seat: Jackson",County_Aware_Scraper
Jennifer,Miller,jennifer.miller@example.com,+1 (843) 220-2979,Miller Finance,Jackson,Hinds County,MS,US,50123,"County_Lead, Finance","Pop: 227,000, Seat: Jackson",County_Aware_Scraper
Barbara,Garcia,barbara.garcia@example.com,+1 (624) 409-7901,Garcia Construction,Olathe,Johnson County,KS,US,54759,"County_Lead, Construction","Pop: 613,000, Seat: Olathe",County_Aware_Scraper
Joseph,Brown,joseph.brown@example.com,+1 (228) 919-9243,Brown Finance,Olathe,Johnson County,KS,US,96248,"County_Lead, Finance","Pop: 613,000, Seat: Olathe",County_Aware_Scraper
William,Rodriguez,william.rodriguez@example.com,+1 (700) 366-9087,Rodriguez Real Estate,Olathe,Johnson County,KS,US,52867,"County_Lead, Real Estate","Pop: 613,000, Seat: Olathe",County_Aware_Scraper
Richard,Miller,richard.miller@example.com,+1 (205) 542-7233,Miller Construction,Olathe,Johnson County,KS,US,84061,"County_Lead, Construction","Pop: 613,000, Seat: Olathe",County_Aware_Scraper
Charles,Rodriguez,charles.rodriguez@example.com,+1 (728) 567-2296,Rodriguez Manufacturing,Olathe,Johnson County,KS,US,34083,"County_Lead, Manufacturing","Pop: 613,000, Seat: Olathe",County_Aware_Scraper
Barbara,Davis,barbara.davis@example.com,+1 (565) 352-2581,Davis Technology,Olathe,Johnson County,KS,US,25317,"County_Lead, Technology","Pop: 613,000, Seat: Olathe",County_Aware_Scraper
Barbara,Williams,barbara.williams@example.com,+1 (810) 395-6089,Williams Professional Services,Olathe,Johnson County,KS,US,47803,"County_Lead, Professional Services","Pop: 613,000, Seat: Olathe",County_Aware_Scraper
Robert,Jones,robert.jones@example.com,+1 (623) 975-2366,Jones Finance,Olathe,Johnson County,KS,US,58748,"County_Lead, Finance","Pop: 613,000, Seat: Olathe",County_Aware_Scraper
Thomas,Smith,thomas.smith@example.com,+1 (829) 910-1183,Smith Professional Services,Olathe,Johnson County,KS,US,36457,"County_Lead, Professional Services","Pop: 613,000, Seat: Olathe",County_Aware_Scraper
Barbara,Miller,barbara.miller@example.com,+1 (471) 577-3320,Miller Hospitality,Olathe,Johnson County,KS,US,50082,"County_Lead, Hospitality","Pop: 613,000, Seat: Olathe",County_Aware_Scraper
William,Brown,william.brown@example.com,+1 (718) 717-2199,Brown Real Estate,Des Moines,Polk County,IA,US,22571,"County_Lead, Real Estate","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper
Michael,Jones,michael.jones@example.com,+1 (684) 918-5177,Jones Construction,Des Moines,Polk County,IA,US,46310,"County_Lead, Construction","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper
Richard,Smith,richard.smith@example.com,+1 (362) 426-6889,Smith Construction,Des Moines,Polk County,IA,US,53131,"County_Lead, Construction","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper
Jennifer,Williams,jennifer.williams@example.com,+1 (641) 746-9972,Williams Hospitality,Des Moines,Polk County,IA,US,21001,"County_Lead, Hospitality","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper
Richard,Johnson,richard.johnson@example.com,+1 (830) 210-8949,Johnson Hospitality,Des Moines,Polk County,IA,US,51623,"County_Lead, Hospitality","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper
Linda,Rodriguez,linda.rodriguez@example.com,+1 (236) 533-3200,Rodriguez Construction,Des Moines,Polk County,IA,US,50499,"County_Lead, Construction","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper
Joseph,Garcia,joseph.garcia@example.com,+1 (432) 264-3746,Garcia Professional Services,Des Moines,Polk County,IA,US,93761,"County_Lead, Professional Services","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper
Robert,Johnson,robert.johnson@example.com,+1 (755) 322-5891,Johnson Finance,Des Moines,Polk County,IA,US,92856,"County_Lead, Finance","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper
Jessica,Smith,jessica.smith@example.com,+1 (490) 589-9760,Smith Education,Des Moines,Polk County,IA,US,85155,"County_Lead, Education","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper
John,Williams,john.williams@example.com,+1 (513) 725-8778,Williams Manufacturing,Des Moines,Polk County,IA,US,30713,"County_Lead, Manufacturing","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper
