Client,Type,Rep,System,HW_Maint,Revenue_Tracking,Primary_Contact,Phone,Cell,Tax_Pct,Tax_Pct2,Tax_District,Store_Address,City,State,Zip,Email,Ops_Email,Billing_Email,Notes,Country,Source,Import_Date
Tecnología del Norte,TECH,AH,,NO,,Guadalupe Gutiérrez,+52 (826) 2883-2023,+52 (826) 2883-2023,0.16,,NLE,,San Pedro Garza García,NLE,50091,guadalupe.gutiérrez@tecnologíadelnorte.com.mx,,,"Industry: Technology, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,José Pérez,+52 (668) 6773-4661,+52 (668) 6773-4661,0.16,,SIN,,Los Mochis,SIN,74842,josé.pérez@tequilapremium.com.mx,,,"Industry: Beverages, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,LG,,NO,,Juan Gutiérrez,+52 (342) 6887-6780,+52 (342) 6887-6780,0.16,,JAL,,Zapopan,JAL,61164,juan.gutiérrez@bancariacentral.com.mx,,,"Industry: Finance, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Pedro Ortiz,+52 (81) 1703-9052,+52 (81) 1703-9052,0.16,,NLE,,Guadalupe,NLE,49891,ortiz.pedro@automotrizpuebla.com,,,"Industry: Automotive, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Daniel Gómez,+52 (656) 6128-3706,+52 (656) 6128-3706,0.16,,CHH,,Delicias,CHH,56664,gómez.daniel@tecnologíadelnorte.com,,,"Industry: Technology, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,LG,,NO,,Ana Flores,+52 (342) 9707-0282,+52 (342) 9707-0282,0.16,,JAL,,Zapopan,JAL,81844,flores.ana@petroveracruz.com,,,"Industry: Petroleum, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Juan Chávez,+52 (961) 4482-1981,+52 (961) 4482-1981,0.16,,CHP,,San Cristóbal de las Casas,CHP,16604,jchávez@automotrizpuebla.mx,,,"Industry: Automotive, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Juan Gutiérrez,+52 (229) 6807-2546,+52 (229) 6807-2546,0.16,,VER,,Veracruz City,VER,48799,juan.gutiérrez@automotrizpuebla.com.mx,,,"Industry: Automotive, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,Roberto Morales,+52 (991) 9374-8648,+52 (991) 9374-8648,0.16,,YUC,,Valladolid,YUC,58523,morales.roberto@tequilapremium.com,,,"Industry: Beverages, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Guadalupe Reyes,+52 (644) 8524-6792,+52 (644) 8524-6792,0.16,,SON,,Ciudad Obregón,SON,98177,guadalupe.reyes@turismomaya.com.mx,,,"Industry: Tourism, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Carmen López,+52 (644) 4298-1232,+52 (644) 4298-1232,0.16,,SON,,Hermosillo,SON,37450,clópez@calzadoleón.mx,,,"Industry: Manufacturing, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Luis Flores,+52 (686) 6045-9898,+52 (686) 6045-9898,0.16,,BCN,,Tijuana,BCN,10216,lflores@turismomaya.mx,,,"Industry: Tourism, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Luis García,+52 (686) 1926-4800,+52 (686) 1926-4800,0.16,,BCN,,Mexicali,BCN,25117,lgarcía@petroveracruz.mx,,,"Industry: Petroleum, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Roberto Rivera,+52 (828) 8576-2588,+52 (828) 8576-2588,0.16,,NLE,,San Pedro Garza García,NLE,25249,rivera.roberto@calzadoleón.com,,,"Industry: Manufacturing, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Pedro Ramírez,+52 (668) 6087-2404,+52 (668) 6087-2404,0.16,,SIN,,Los Mochis,SIN,17973,ramírez.pedro@calzadoleón.com,,,"Industry: Manufacturing, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Carmen Ramírez,+52 (656) 5427-4022,+52 (656) 5427-4022,0.16,,CHH,,Ciudad Juárez,CHH,13021,carmen.ramírez@calzadoleón.com.mx,,,"Industry: Manufacturing, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,LG,,NO,,Daniel Rodríguez,+52 (341) 7046-4540,+52 (341) 7046-4540,0.16,,JAL,,Zapopan,JAL,11612,drodríguez@calzadoleón.mx,,,"Industry: Manufacturing, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Antonio Ortiz,+52 (962) 2563-6225,+52 (962) 2563-6225,0.16,,CHP,,Tapachula,CHP,77071,antonio.ortiz@petroveracruz.com.mx,,,"Industry: Petroleum, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,LG,,NO,,Fernando Gutiérrez,+52 (341) 3731-0735,+52 (341) 3731-0735,0.16,,JAL,,Tlaquepaque,JAL,19266,gutiérrez.fernando@petroveracruz.com,,,"Industry: Petroleum, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Rosa Gutiérrez,+52 (991) 9746-9230,+52 (991) 9746-9230,0.16,,YUC,,Progreso,YUC,13224,gutiérrez.rosa@petroveracruz.com,,,"Industry: Petroleum, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Fernando Sánchez,+52 (826) 4679-9489,+52 (826) 4679-9489,0.16,,NLE,,Guadalupe,NLE,39845,sánchez.fernando@petroveracruz.com,,,"Industry: Petroleum, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Pedro Sánchez,+52 (961) 2985-1630,+52 (961) 2985-1630,0.16,,CHP,,Tuxtla Gutiérrez,CHP,97438,psánchez@tecnologíadelnorte.mx,,,"Industry: Technology, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Carmen Torres,+52 (988) 9463-7232,+52 (988) 9463-7232,0.16,,YUC,,Progreso,YUC,34686,ctorres@petroveracruz.mx,,,"Industry: Petroleum, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Rosa Flores,+52 (646) 9792-6360,+52 (646) 9792-6360,0.16,,BCN,,Tijuana,BCN,29924,rflores@turismomaya.mx,,,"Industry: Tourism, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Guadalupe Pérez,+52 (642) 1933-1434,+52 (642) 1933-1434,0.16,,SON,,Ciudad Obregón,SON,95745,guadalupe.pérez@automotrizpuebla.com.mx,,,"Industry: Automotive, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Luis Cruz,+52 (667) 6750-0142,+52 (667) 6750-0142,0.16,,SIN,,Culiacán,SIN,86495,luis.cruz@petroveracruz.com.mx,,,"Industry: Petroleum, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Jorge Díaz,+52 (231) 5050-9030,+52 (231) 5050-9030,0.16,,PUE,,Tehuacán,PUE,34782,jorge.díaz@bancariacentral.com.mx,,,"Industry: Finance, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Francisco Pérez,+52 (238) 6637-0396,+52 (238) 6637-0396,0.16,,PUE,,Puebla City,PUE,13424,francisco.pérez@bancariacentral.com.mx,,,"Industry: Finance, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Francisco Ortiz,+52 (667) 6076-9696,+52 (667) 6076-9696,0.16,,SIN,,Culiacán,SIN,49327,ortiz.francisco@caféchiapas.com,,,"Industry: Agriculture, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,José Díaz,+52 (231) 7021-8265,+52 (231) 7021-8265,0.16,,PUE,,Puebla City,PUE,33299,josé.díaz@bancariacentral.com.mx,,,"Industry: Finance, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Miguel Martínez,+52 (229) 6243-2555,+52 (229) 6243-2555,0.16,,VER,,Veracruz City,VER,40390,miguel.martínez@automotrizpuebla.com.mx,,,"Industry: Automotive, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,LG,,NO,,Daniel Ramírez,+52 (56) 8419-3229,+52 (56) 8419-3229,0.16,,CDMX,,Iztapalapa,CDMX,10839,daniel.ramírez@turismomaya.com.mx,,,"Industry: Tourism, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,LG,,NO,,Juan Ortiz,+52 (342) 2997-5296,+52 (342) 2997-5296,0.16,,JAL,,Tlaquepaque,JAL,35786,ortiz.juan@automotrizpuebla.com,,,"Industry: Automotive, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,María Hernández,+52 (963) 2333-7551,+52 (963) 2333-7551,0.16,,CHP,,Tuxtla Gutiérrez,CHP,39270,maría.hernández@caféchiapas.com.mx,,,"Industry: Agriculture, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Guadalupe Díaz,+52 (686) 5473-9423,+52 (686) 5473-9423,0.16,,BCN,,Ensenada,BCN,12493,guadalupe.díaz@caféchiapas.com.mx,,,"Industry: Agriculture, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,Miguel Rivera,+52 (639) 5611-5674,+52 (639) 5611-5674,0.16,,CHH,,Ciudad Juárez,CHH,94650,mrivera@tequilapremium.mx,,,"Industry: Beverages, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Luis Sánchez,+52 (229) 3757-8868,+52 (229) 3757-8868,0.16,,VER,,Xalapa,VER,24296,luis.sánchez@tecnologíadelnorte.com.mx,,,"Industry: Technology, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Diego Rodríguez,+52 (988) 4757-0932,+52 (988) 4757-0932,0.16,,YUC,,Mérida,YUC,13540,diego.rodríguez@petroveracruz.com.mx,,,"Industry: Petroleum, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Fernando González,+52 (669) 7915-4162,+52 (669) 7915-4162,0.16,,SIN,,Culiacán,SIN,39671,fernando.gonzález@tecnologíadelnorte.com.mx,,,"Industry: Technology, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,LG,,NO,,Diego Ortiz,+52 (33) 1183-3855,+52 (33) 1183-3855,0.16,,JAL,,Guadalajara,JAL,49141,diego.ortiz@bancariacentral.com.mx,,,"Industry: Finance, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,Alejandra Rodríguez,+52 (988) 5088-9089,+52 (988) 5088-9089,0.16,,YUC,,Mérida,YUC,11393,alejandra.rodríguez@tequilapremium.com.mx,,,"Industry: Beverages, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,LG,,NO,,Antonio Ortiz,+52 (55) 5796-2660,+52 (55) 5796-2660,0.16,,CDMX,,Mexico City,CDMX,96315,antonio.ortiz@caféchiapas.com.mx,,,"Industry: Agriculture, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,LG,,NO,,Sofía Chávez,+52 (341) 1581-0146,+52 (341) 1581-0146,0.16,,JAL,,Puerto Vallarta,JAL,47674,sofía.chávez@turismomaya.com.mx,,,"Industry: Tourism, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Miguel Martínez,+52 (988) 4565-0673,+52 (988) 4565-0673,0.16,,YUC,,Progreso,YUC,31266,martínez.miguel@calzadoleón.com,,,"Industry: Manufacturing, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Jorge Cruz,+52 (231) 8996-6589,+52 (231) 8996-6589,0.16,,PUE,,Atlixco,PUE,75237,jcruz@calzadoleón.mx,,,"Industry: Manufacturing, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Ana Torres,+52 (429) 8990-1022,+52 (429) 8990-1022,0.16,,GUA,,León,GUA,70306,ana.torres@turismomaya.com.mx,,,"Industry: Tourism, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,LG,,NO,,Carmen Chávez,+52 (55) 8238-3774,+52 (55) 8238-3774,0.16,,CDMX,,Iztapalapa,CDMX,35269,cchávez@tecnologíadelnorte.mx,,,"Industry: Technology, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Juan Torres,+52 (642) 9803-9257,+52 (642) 9803-9257,0.16,,SON,,Hermosillo,SON,13932,torres.juan@turismomaya.com,,,"Industry: Tourism, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Francisco Reyes,+52 (642) 1699-1466,+52 (642) 1699-1466,0.16,,SON,,Hermosillo,SON,36237,reyes.francisco@calzadoleón.com,,,"Industry: Manufacturing, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Fernando Pérez,+52 (991) 2723-0479,+52 (991) 2723-0479,0.16,,YUC,,Mérida,YUC,90498,fernando.pérez@bancariacentral.com.mx,,,"Industry: Finance, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Luis Gómez,+52 (999) 2670-8192,+52 (999) 2670-8192,0.16,,YUC,,Mérida,YUC,82124,gómez.luis@automotrizpuebla.com,,,"Industry: Automotive, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Francisco Rivera,+52 (222) 1782-7306,+52 (222) 1782-7306,0.16,,PUE,,Tehuacán,PUE,54862,rivera.francisco@turismomaya.com,,,"Industry: Tourism, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Francisco Hernández,+52 (231) 5276-0276,+52 (231) 5276-0276,0.16,,PUE,,Tehuacán,PUE,43417,francisco.hernández@tecnologíadelnorte.com.mx,,,"Industry: Technology, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,José Gutiérrez,+52 (826) 3856-3673,+52 (826) 3856-3673,0.16,,NLE,,Guadalupe,NLE,89118,gutiérrez.josé@petroveracruz.com,,,"Industry: Petroleum, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Pedro Morales,+52 (962) 5604-8126,+52 (962) 5604-8126,0.16,,CHP,,Tapachula,CHP,14925,morales.pedro@turismomaya.com,,,"Industry: Tourism, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,José Flores,+52 (238) 1947-9403,+52 (238) 1947-9403,0.16,,PUE,,Atlixco,PUE,84484,flores.josé@tequilapremium.com,,,"Industry: Beverages, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Antonio Rodríguez,+52 (222) 4836-8104,+52 (222) 4836-8104,0.16,,PUE,,Tehuacán,PUE,59310,arodríguez@calzadoleón.mx,,,"Industry: Manufacturing, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,LG,,NO,,Carmen Díaz,+52 (342) 8268-2206,+52 (342) 8268-2206,0.16,,JAL,,Zapopan,JAL,87358,carmen.díaz@tequilapremium.com.mx,,,"Industry: Beverages, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Ana Martínez,+52 (644) 6691-7063,+52 (644) 6691-7063,0.16,,SON,,Hermosillo,SON,37014,ana.martínez@automotrizpuebla.com.mx,,,"Industry: Automotive, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Carlos Gómez,+52 (646) 9327-2667,+52 (646) 9327-2667,0.16,,BCN,,Tijuana,BCN,19510,gómez.carlos@tecnologíadelnorte.com,,,"Industry: Technology, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,María Chávez,+52 (231) 2273-4293,+52 (231) 2273-4293,0.16,,PUE,,Atlixco,PUE,15331,mchávez@bancariacentral.mx,,,"Industry: Finance, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,LG,,NO,,Sofía Pérez,+52 (341) 8866-4535,+52 (341) 8866-4535,0.16,,JAL,,Tlaquepaque,JAL,25365,spérez@tecnologíadelnorte.mx,,,"Industry: Technology, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,LG,,NO,,Roberto Cruz,+52 (342) 7142-5718,+52 (342) 7142-5718,0.16,,JAL,,Guadalajara,JAL,78894,roberto.cruz@automotrizpuebla.com.mx,,,"Industry: Automotive, State: Jalisco",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Miguel García,+52 (667) 3902-8623,+52 (667) 3902-8623,0.16,,SIN,,Culiacán,SIN,80211,mgarcía@bancariacentral.mx,,,"Industry: Finance, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Luis Rodríguez,+52 (988) 1021-0921,+52 (988) 1021-0921,0.16,,YUC,,Mérida,YUC,91954,rodríguez.luis@tecnologíadelnorte.com,,,"Industry: Technology, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Francisco Flores,+52 (271) 4872-8524,+52 (271) 4872-8524,0.16,,VER,,Coatzacoalcos,VER,14814,flores.francisco@petroveracruz.com,,,"Industry: Petroleum, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,María Rodríguez,+52 (662) 5341-7976,+52 (662) 5341-7976,0.16,,SON,,Ciudad Obregón,SON,28644,rodríguez.maría@turismomaya.com,,,"Industry: Tourism, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,José Morales,+52 (231) 3458-7182,+52 (231) 3458-7182,0.16,,PUE,,Atlixco,PUE,98024,josé.morales@petroveracruz.com.mx,,,"Industry: Petroleum, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Jorge Reyes,+52 (963) 1130-0001,+52 (963) 1130-0001,0.16,,CHP,,Tuxtla Gutiérrez,CHP,78370,reyes.jorge@calzadoleón.com,,,"Industry: Manufacturing, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Luis Morales,+52 (828) 8695-5628,+52 (828) 8695-5628,0.16,,NLE,,Guadalupe,NLE,54585,morales.luis@caféchiapas.com,,,"Industry: Agriculture, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,María Martínez,+52 (429) 5362-4472,+52 (429) 5362-4472,0.16,,GUA,,Guanajuato City,GUA,83935,martínez.maría@tecnologíadelnorte.com,,,"Industry: Technology, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Alejandra Gómez,+52 (961) 9088-4720,+52 (961) 9088-4720,0.16,,CHP,,Tapachula,CHP,69782,gómez.alejandra@automotrizpuebla.com,,,"Industry: Automotive, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Carmen Sánchez,+52 (231) 6484-8346,+52 (231) 6484-8346,0.16,,PUE,,Tehuacán,PUE,25849,csánchez@tecnologíadelnorte.mx,,,"Industry: Technology, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Sofía Chávez,+52 (828) 4665-9921,+52 (828) 4665-9921,0.16,,NLE,,San Pedro Garza García,NLE,41949,schávez@turismomaya.mx,,,"Industry: Tourism, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,Miguel Gutiérrez,+52 (639) 6224-2763,+52 (639) 6224-2763,0.16,,CHH,,Ciudad Juárez,CHH,34089,gutiérrez.miguel@tequilapremium.com,,,"Industry: Beverages, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Fernando Reyes,+52 (428) 8797-1295,+52 (428) 8797-1295,0.16,,GUA,,Irapuato,GUA,40715,freyes@bancariacentral.mx,,,"Industry: Finance, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Ana López,+52 (667) 9129-1755,+52 (667) 9129-1755,0.16,,SIN,,Los Mochis,SIN,33712,alópez@caféchiapas.mx,,,"Industry: Agriculture, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Juan Gómez,+52 (668) 3174-2570,+52 (668) 3174-2570,0.16,,SIN,,Los Mochis,SIN,89844,jgómez@automotrizpuebla.mx,,,"Industry: Automotive, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,María García,+52 (429) 7111-6095,+52 (429) 7111-6095,0.16,,GUA,,Irapuato,GUA,14208,mgarcía@bancariacentral.mx,,,"Industry: Finance, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,José González,+52 (826) 6326-7013,+52 (826) 6326-7013,0.16,,NLE,,Monterrey,NLE,27098,gonzález.josé@tequilapremium.com,,,"Industry: Beverages, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Jorge Hernández,+52 (664) 9140-1665,+52 (664) 9140-1665,0.16,,BCN,,Mexicali,BCN,83671,jhernández@bancariacentral.mx,,,"Industry: Finance, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,LG,,NO,,Francisco Chávez,+52 (55) 5146-6733,+52 (55) 5146-6733,0.16,,CDMX,,Coyoacán,CDMX,69576,fchávez@automotrizpuebla.mx,,,"Industry: Automotive, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,María Ortiz,+52 (646) 8094-6251,+52 (646) 8094-6251,0.16,,BCN,,Mexicali,BCN,50213,ortiz.maría@calzadoleón.com,,,"Industry: Manufacturing, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Carlos Flores,+52 (229) 6832-5285,+52 (229) 6832-5285,0.16,,VER,,Coatzacoalcos,VER,48719,cflores@turismomaya.mx,,,"Industry: Tourism, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,Carlos González,+52 (646) 1615-3044,+52 (646) 1615-3044,0.16,,BCN,,Mexicali,BCN,98516,cgonzález@tequilapremium.mx,,,"Industry: Beverages, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,LG,,NO,,Guadalupe Gutiérrez,+52 (56) 1071-3825,+52 (56) 1071-3825,0.16,,CDMX,,Mexico City,CDMX,35387,guadalupe.gutiérrez@petroveracruz.com.mx,,,"Industry: Petroleum, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,José Chávez,+52 (274) 5950-5164,+52 (274) 5950-5164,0.16,,VER,,Coatzacoalcos,VER,38212,jchávez@bancariacentral.mx,,,"Industry: Finance, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,LG,,NO,,Alejandra Torres,+52 (56) 6318-2696,+52 (56) 6318-2696,0.16,,CDMX,,Gustavo A. Madero,CDMX,76780,torres.alejandra@petroveracruz.com,,,"Industry: Petroleum, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,LG,,NO,,Rosa Reyes,+52 (55) 5281-9238,+52 (55) 5281-9238,0.16,,CDMX,,Gustavo A. Madero,CDMX,53004,rreyes@calzadoleón.mx,,,"Industry: Manufacturing, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Rosa Sánchez,+52 (828) 3142-0342,+52 (828) 3142-0342,0.16,,NLE,,Guadalupe,NLE,81052,rsánchez@caféchiapas.mx,,,"Industry: Agriculture, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Daniel Flores,+52 (646) 4843-8919,+52 (646) 4843-8919,0.16,,BCN,,Tijuana,BCN,49193,daniel.flores@automotrizpuebla.com.mx,,,"Industry: Automotive, State: Baja California",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Luis Hernández,+52 (274) 4124-8309,+52 (274) 4124-8309,0.16,,VER,,Xalapa,VER,11456,hernández.luis@automotrizpuebla.com,,,"Industry: Automotive, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Pedro García,+52 (81) 9208-4821,+52 (81) 9208-4821,0.16,,NLE,,Monterrey,NLE,14034,garcía.pedro@petroveracruz.com,,,"Industry: Petroleum, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Miguel Cruz,+52 (991) 8806-4274,+52 (991) 8806-4274,0.16,,YUC,,Progreso,YUC,97502,miguel.cruz@turismomaya.com.mx,,,"Industry: Tourism, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Francisco Pérez,+52 (639) 8151-0303,+52 (639) 8151-0303,0.16,,CHH,,Chihuahua City,CHH,54726,pérez.francisco@tecnologíadelnorte.com,,,"Industry: Technology, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Carlos Martínez,+52 (81) 4063-1410,+52 (81) 4063-1410,0.16,,NLE,,Guadalupe,NLE,16860,carlos.martínez@caféchiapas.com.mx,,,"Industry: Agriculture, State: Nuevo León",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Carmen González,+52 (988) 2946-2152,+52 (988) 2946-2152,0.16,,YUC,,Mérida,YUC,46290,carmen.gonzález@calzadoleón.com.mx,,,"Industry: Manufacturing, State: Yucatán",MX,Mexico_Business_Directory,2026-07-14
