Client,Type,Rep,System,HW_Maint,Revenue_Tracking,Primary_Contact,Phone,Cell,Tax_Pct,Tax_Pct2,Tax_District,Store_Address,City,State,Zip,Email,Ops_Email,Billing_Email,Notes,Country,Source,Import_Date
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,William Bouchard,+1 (403) 819-6920,+1 (403) 819-6920,0.13,,AB,,Lethbridge,AB,T8R 1N2,bouchard.william@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Robert Smith,+1 (587) 827-8034,+1 (587) 827-8034,0.13,,AB,,Red Deer,AB,T4W 9F3,robert.smith@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Julie Côté,+1 (902) 971-8757,+1 (902) 971-8757,0.13,,NS,,Dartmouth,NS,B6A 1T9,julie.côté@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Emma Gagnon,+1 (506) 313-1731,+1 (506) 313-1731,0.13,,NB,,Moncton,NB,E7A 5G6,emma.gagnon@atlanticfisheries.ca,,,"Industry: Fishing, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Julie Johnson,+1 (587) 975-2920,+1 (587) 975-2920,0.13,,AB,,Red Deer,AB,T9E 3U4,julie.johnson@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Thomas Roy,+1 (780) 536-6749,+1 (780) 536-6749,0.13,,AB,,Lethbridge,AB,T5X 1P4,roy.thomas@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Jean Gagnon,+1 (902) 479-4381,+1 (902) 479-4381,0.13,,NS,,Sydney,NS,B5D 2U1,jean.gagnon@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Anne MacDonald,+1 (639) 562-7426,+1 (639) 562-7426,0.13,,SK,,Saskatoon,SK,S9A 1Y8,amacdonald@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Marie Morin,+1 (431) 457-3158,+1 (431) 457-3158,0.13,,MB,,Steinbach,MB,R6X 9M3,mmorin@atlanticfisheries.ca,,,"Industry: Fishing, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Marie Davis,+1 (506) 671-7950,+1 (506) 671-7950,0.13,,NB,,Fredericton,NB,E7B 2H6,davis.marie@northernminingcorp.com,,,"Industry: Mining, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Michael Morin,+1 (506) 477-7003,+1 (506) 477-7003,0.13,,NB,,Saint John,NB,E0Y 1F2,michael.morin@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Julie Gagné,+1 (780) 263-3663,+1 (780) 263-3663,0.13,,AB,,Edmonton,AB,T4B 1U0,jgagné@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Pierre Davis,+1 (604) 594-8440,+1 (604) 594-8440,0.13,,BC,,Victoria,BC,V5G 8E9,davis.pierre@mapletechsolutions.com,,,"Industry: Technology, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,William Lavoie,+1 (306) 690-7928,+1 (306) 690-7928,0.13,,SK,,Regina,SK,S6Y 1P5,wlavoie@northernminingcorp.ca,,,"Industry: Mining, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Sophie Gagnon,+1 (506) 946-1722,+1 (506) 946-1722,0.13,,NB,,Fredericton,NB,E0S 6L1,gagnon.sophie@prairieagricultureco.com,,,"Industry: Agriculture, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Olivia Lee,+1 (204) 254-1818,+1 (204) 254-1818,0.13,,MB,,Brandon,MB,R7Z 0A8,lee.olivia@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Catherine Chen,+1 (236) 697-1180,+1 (236) 697-1180,0.13,,BC,,Vancouver,BC,V6A 3T5,cchen@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Thomas Wilson,+1 (639) 765-3082,+1 (639) 765-3082,0.13,,SK,,Regina,SK,S0G 5T6,twilson@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Catherine Lavoie,+1 (506) 566-3215,+1 (506) 566-3215,0.13,,NB,,Moncton,NB,E3P 9R9,lavoie.catherine@mapletechsolutions.com,,,"Industry: Technology, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Julie Chen,+1 (902) 439-2769,+1 (902) 439-2769,0.13,,NS,,Halifax,NS,B1M 0V5,jchen@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Pierre Côté,+1 (780) 752-8253,+1 (780) 752-8253,0.13,,AB,,Calgary,AB,T6W 5R0,pierre.côté@atlanticfisheries.ca,,,"Industry: Fishing, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Sophie Côté,+1 (431) 475-6051,+1 (431) 475-6051,0.13,,MB,,Steinbach,MB,R4K 7A4,sophie.côté@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Christopher Gauthier,+1 (204) 282-9055,+1 (204) 282-9055,0.13,,MB,,Steinbach,MB,R8F 0D6,christopher.gauthier@atlanticfisheries.ca,,,"Industry: Fishing, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Robert Lee,+1 (438) 710-8624,+1 (438) 710-8624,0.13,,QC,,Montreal,QC,G7B 5X6,lee.robert@prairieagricultureco.com,,,"Industry: Agriculture, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,William Gagné,+1 (604) 589-3987,+1 (604) 589-3987,0.13,,BC,,Burnaby,BC,V6S 2J5,wgagné@northernminingcorp.ca,,,"Industry: Mining, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Jean Fortin,+1 (438) 418-1691,+1 (438) 418-1691,0.13,,QC,,Gatineau,QC,G6M 1C8,fortin.jean@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Sophie Murphy,+1 (902) 456-5052,+1 (902) 456-5052,0.13,,NS,,Sydney,NS,B8C 9N0,murphy.sophie@atlanticfisheries.com,,,"Industry: Fishing, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Daniel Morin,+1 (343) 910-5809,+1 (343) 910-5809,0.13,,ON,,Markham,ON,K3T 2M6,daniel.morin@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Thomas Bouchard,+1 (639) 740-2126,+1 (639) 740-2126,0.13,,SK,,Regina,SK,S1R 8H9,tbouchard@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Jean Brown,+1 (506) 547-7019,+1 (506) 547-7019,0.13,,NB,,Moncton,NB,E8H 9M6,brown.jean@northernminingcorp.com,,,"Industry: Mining, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,David Smith,+1 (306) 651-8920,+1 (306) 651-8920,0.13,,SK,,Regina,SK,S9T 5T1,dsmith@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Robert Davis,+1 (780) 693-7397,+1 (780) 693-7397,0.13,,AB,,Calgary,AB,T2C 2S8,robert.davis@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,James Davis,+1 (306) 345-1997,+1 (306) 345-1997,0.13,,SK,,Prince Albert,SK,S1X 5T5,davis.james@northernminingcorp.com,,,"Industry: Mining, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Julie Wilson,+1 (604) 708-9719,+1 (604) 708-9719,0.13,,BC,,Vancouver,BC,V1B 7K2,julie.wilson@atlanticfisheries.ca,,,"Industry: Fishing, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Pierre Johnson,+1 (416) 921-5080,+1 (416) 921-5080,0.13,,ON,,Markham,ON,P1N 6A6,pierre.johnson@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Thomas Lavoie,+1 (204) 430-6744,+1 (204) 430-6744,0.13,,MB,,Winnipeg,MB,R7U 1C3,thomas.lavoie@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Nathalie Morin,+1 (506) 270-9616,+1 (506) 270-9616,0.13,,NB,,Saint John,NB,E8R 8R1,morin.nathalie@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Sophie Gagné,+1 (514) 835-8558,+1 (514) 835-8558,0.13,,QC,,Montreal,QC,J0M 4J4,sophie.gagné@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Robert Murphy,+1 (902) 437-2528,+1 (902) 437-2528,0.13,,NS,,Halifax,NS,B3H 8N4,rmurphy@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Catherine Chen,+1 (639) 871-3725,+1 (639) 871-3725,0.13,,SK,,Prince Albert,SK,S5M 4D3,cchen@mapletechsolutions.ca,,,"Industry: Technology, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,James Gauthier,+1 (902) 285-9612,+1 (902) 285-9612,0.13,,NS,,Halifax,NS,B4X 3N1,jgauthier@mapletechsolutions.ca,,,"Industry: Technology, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Daniel Smith,+1 (639) 986-3508,+1 (639) 986-3508,0.13,,SK,,Prince Albert,SK,S2D 8K3,daniel.smith@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Pierre Bouchard,+1 (514) 558-3024,+1 (514) 558-3024,0.13,,QC,,Laval,QC,G4T 2B5,pierre.bouchard@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Sophie O'Brien,+1 (780) 631-2867,+1 (780) 631-2867,0.13,,AB,,Red Deer,AB,T3N 0J0,sophie.o'brien@mapletechsolutions.ca,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,James Chen,+1 (450) 864-5956,+1 (450) 864-5956,0.13,,QC,,Gatineau,QC,J4D 1B0,james.chen@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Jean Gagné,+1 (438) 339-4564,+1 (438) 339-4564,0.13,,QC,,Quebec City,QC,H1M 9W0,gagné.jean@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Jean Gagnon,+1 (587) 467-7640,+1 (587) 467-7640,0.13,,AB,,Edmonton,AB,T6V 1R8,jean.gagnon@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Daniel Wilson,+1 (639) 768-1781,+1 (639) 768-1781,0.13,,SK,,Prince Albert,SK,S4S 3Y1,dwilson@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Pierre Roy,+1 (236) 896-6004,+1 (236) 896-6004,0.13,,BC,,Richmond,BC,V7N 7F7,proy@mapletechsolutions.ca,,,"Industry: Technology, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,William Murphy,+1 (780) 220-6614,+1 (780) 220-6614,0.13,,AB,,Red Deer,AB,T5W 2D4,wmurphy@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Daniel Tremblay,+1 (437) 658-8034,+1 (437) 658-8034,0.13,,ON,,Ottawa,ON,K5G 4E8,dtremblay@northernminingcorp.ca,,,"Industry: Mining, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,David Gagnon,+1 (647) 394-7519,+1 (647) 394-7519,0.13,,ON,,Markham,ON,N4U 0F1,dgagnon@mapletechsolutions.ca,,,"Industry: Technology, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Catherine Côté,+1 (236) 542-5963,+1 (236) 542-5963,0.13,,BC,,Surrey,BC,V8K 3P7,côté.catherine@pacificsoftwareinc.com,,,"Industry: Technology, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Robert Morin,+1 (450) 745-1795,+1 (450) 745-1795,0.13,,QC,,Gatineau,QC,G5P 7P2,rmorin@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Pierre Gauthier,+1 (431) 937-5710,+1 (431) 937-5710,0.13,,MB,,Steinbach,MB,R5A 5H8,pierre.gauthier@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Sarah Côté,+1 (403) 691-6104,+1 (403) 691-6104,0.13,,AB,,Red Deer,AB,T7L 1V2,sarah.côté@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,David O'Brien,+1 (431) 686-5973,+1 (431) 686-5973,0.13,,MB,,Brandon,MB,R8U 2W2,do'brien@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Emma O'Brien,+1 (204) 991-6044,+1 (204) 991-6044,0.13,,MB,,Steinbach,MB,R4W 2N8,emma.o'brien@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Julie Smith,+1 (902) 428-7947,+1 (902) 428-7947,0.13,,NS,,Sydney,NS,B2R 1A0,smith.julie@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,James Gauthier,+1 (639) 456-3273,+1 (639) 456-3273,0.13,,SK,,Prince Albert,SK,S5P 1X3,james.gauthier@northernminingcorp.ca,,,"Industry: Mining, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Michael Roy,+1 (647) 869-8825,+1 (647) 869-8825,0.13,,ON,,Brampton,ON,P8S 4W0,mroy@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Christopher O'Brien,+1 (506) 509-5633,+1 (506) 509-5633,0.13,,NB,,Moncton,NB,E5G 7X1,christopher.o'brien@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,David Bouchard,+1 (780) 524-8394,+1 (780) 524-8394,0.13,,AB,,Lethbridge,AB,T7M 3X9,david.bouchard@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Catherine Brown,+1 (647) 244-7707,+1 (647) 244-7707,0.13,,ON,,Hamilton,ON,N9W 8J4,brown.catherine@prairieagricultureco.com,,,"Industry: Agriculture, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Thomas Chen,+1 (780) 922-9439,+1 (780) 922-9439,0.13,,AB,,Edmonton,AB,T6S 1V6,tchen@northernminingcorp.ca,,,"Industry: Mining, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Christopher Tremblay,+1 (236) 265-1427,+1 (236) 265-1427,0.13,,BC,,Victoria,BC,V0Y 0C6,ctremblay@northernminingcorp.ca,,,"Industry: Mining, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Sophie Côté,+1 (587) 811-2462,+1 (587) 811-2462,0.13,,AB,,Edmonton,AB,T9T 1U9,scôté@mapletechsolutions.ca,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Anne Côté,+1 (506) 411-4212,+1 (506) 411-4212,0.13,,NB,,Fredericton,NB,E6G 8E5,acôté@pacificsoftwareinc.ca,,,"Industry: Technology, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Michael Morin,+1 (306) 264-4206,+1 (306) 264-4206,0.13,,SK,,Regina,SK,S2J 5V8,mmorin@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,James Murphy,+1 (403) 695-9784,+1 (403) 695-9784,0.13,,AB,,Edmonton,AB,T0V 0M2,murphy.james@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Thomas Davis,+1 (902) 446-2147,+1 (902) 446-2147,0.13,,NS,,Dartmouth,NS,B7A 9T0,davis.thomas@mapletechsolutions.com,,,"Industry: Technology, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Daniel Roy,+1 (780) 454-9605,+1 (780) 454-9605,0.13,,AB,,Lethbridge,AB,T8F 2J7,roy.daniel@mapletechsolutions.com,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Marie Gagnon,+1 (416) 520-8071,+1 (416) 520-8071,0.13,,ON,,Markham,ON,N0R 1D3,gagnon.marie@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Thomas Brown,+1 (587) 751-6042,+1 (587) 751-6042,0.13,,AB,,Calgary,AB,T7Y 7W5,thomas.brown@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Olivia Côté,+1 (506) 679-7173,+1 (506) 679-7173,0.13,,NB,,Fredericton,NB,E9W 3K6,olivia.côté@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Robert Gagnon,+1 (778) 502-5698,+1 (778) 502-5698,0.13,,BC,,Victoria,BC,V1F 4W4,rgagnon@pacificsoftwareinc.ca,,,"Industry: Technology, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Sarah Lavoie,+1 (639) 789-4782,+1 (639) 789-4782,0.13,,SK,,Regina,SK,S4F 4C5,slavoie@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,David Morin,+1 (416) 770-5183,+1 (416) 770-5183,0.13,,ON,,Toronto,ON,K7F 3P7,morin.david@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Robert Côté,+1 (438) 446-7498,+1 (438) 446-7498,0.13,,QC,,Laval,QC,J9G 0G9,robert.côté@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,James Chen,+1 (902) 696-7996,+1 (902) 696-7996,0.13,,NS,,Halifax,NS,B7R 6D4,chen.james@northernminingcorp.com,,,"Industry: Mining, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,David Lee,+1 (639) 693-1688,+1 (639) 693-1688,0.13,,SK,,Saskatoon,SK,S7F 2S4,lee.david@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Isabelle Brown,+1 (902) 538-3358,+1 (902) 538-3358,0.13,,NS,,Sydney,NS,B3D 7X4,isabelle.brown@northernminingcorp.ca,,,"Industry: Mining, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Michael Fortin,+1 (639) 939-2607,+1 (639) 939-2607,0.13,,SK,,Saskatoon,SK,S5Y 3L0,michael.fortin@northernminingcorp.ca,,,"Industry: Mining, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Marie Bouchard,+1 (604) 775-6590,+1 (604) 775-6590,0.13,,BC,,Richmond,BC,V5W 4A6,mbouchard@pacificsoftwareinc.ca,,,"Industry: Technology, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Robert Wilson,+1 (204) 208-8714,+1 (204) 208-8714,0.13,,MB,,Winnipeg,MB,R0N 1L6,wilson.robert@pacificsoftwareinc.com,,,"Industry: Technology, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Marie O'Brien,+1 (506) 932-2871,+1 (506) 932-2871,0.13,,NB,,Fredericton,NB,E2H 7H2,mo'brien@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Daniel Côté,+1 (403) 388-4584,+1 (403) 388-4584,0.13,,AB,,Edmonton,AB,T7B 6X2,côté.daniel@mapletechsolutions.com,,,"Industry: Technology, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Isabelle Brown,+1 (450) 236-3125,+1 (450) 236-3125,0.13,,QC,,Gatineau,QC,G1L 2U2,isabelle.brown@northernminingcorp.ca,,,"Industry: Mining, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,William Gagnon,+1 (438) 940-4744,+1 (438) 940-4744,0.13,,QC,,Laval,QC,G0K 5C2,william.gagnon@mapletechsolutions.ca,,,"Industry: Technology, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,David Bouchard,+1 (506) 355-1964,+1 (506) 355-1964,0.13,,NB,,Saint John,NB,E0M 0P2,bouchard.david@prairieagricultureco.com,,,"Industry: Agriculture, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Catherine Smith,+1 (306) 732-6852,+1 (306) 732-6852,0.13,,SK,,Saskatoon,SK,S7X 1U9,smith.catherine@pacificsoftwareinc.com,,,"Industry: Technology, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Robert Gagné,+1 (236) 746-8036,+1 (236) 746-8036,0.13,,BC,,Richmond,BC,V7D 9Z4,gagné.robert@pacificsoftwareinc.com,,,"Industry: Technology, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Sarah O'Brien,+1 (613) 676-5486,+1 (613) 676-5486,0.13,,ON,,London,ON,P3S 8B8,sarah.o'brien@pacificsoftwareinc.ca,,,"Industry: Technology, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Jean Murphy,+1 (416) 934-4644,+1 (416) 934-4644,0.13,,ON,,Markham,ON,K8D 2M9,jmurphy@mapletechsolutions.ca,,,"Industry: Technology, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,David Morin,+1 (204) 610-6062,+1 (204) 610-6062,0.13,,MB,,Winnipeg,MB,R6B 0J6,morin.david@mapletechsolutions.com,,,"Industry: Technology, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Emma Bouchard,+1 (431) 936-2782,+1 (431) 936-2782,0.13,,MB,,Steinbach,MB,R3S 5J6,ebouchard@mapletechsolutions.ca,,,"Industry: Technology, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
