id,company_name,contact_name,email,phone,address,city,county,state,zip,business_type,priority,source,tags,scraped_at,pos_system,estimated_volume,notes
TN-DAV-0095,Nashville Pub,Patricia Garcia,info@nashvillepub.com,+1 (423) 393-5676,9683 Main St,Nashville,Davidson,TN,37062,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.451321,Clover,Low,"Population: 715,884"
TN-DAV-0096,Nashville Coffee Co,Barbara Lopez,nashvillec@yahoo.com,+1 (423) 633-3072,2197 Main St,Nashville,Davidson,TN,37571,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451330,,High,"Population: 715,884"
TN-DAV-0097,Nashville Bar & Grill,John Johnson,info@nashvillebarand.com,+1 (865) 121-2455,8648 Main St,Nashville,Davidson,TN,37285,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451338,,Low,"Population: 715,884"
TN-DAV-0098,Nashville Pub,Linda Garcia,info@nashvillepub.com,+1 (731) 571-1189,4438 Main St,Nashville,Davidson,TN,37079,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.451349,,High,"Population: 715,884"
TN-DAV-0099,Nashville Eatery,Mary Williams,info@nashvilleeatery.com,+1 (615) 900-8784,4635 Main St,Nashville,Davidson,TN,37861,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451357,Clover,Medium,"Population: 715,884"
TN-DAV-0100,Nashville Cafe,David Lopez,info@nashvillecafe.com,+1 (731) 340-1851,4486 Main St,Nashville,Davidson,TN,37180,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451366,,High,"Population: 715,884"
TN-DAV-0101,Nashville Pub,James Hernandez,nashvillep@yahoo.com,+1 (865) 355-9608,1989 Main St,Nashville,Davidson,TN,37367,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.451375,,High,"Population: 715,884"
TN-DAV-0102,Nashville Coffee Co,James Miller,nashvillec@yahoo.com,+1 (931) 938-8461,261 Main St,Nashville,Davidson,TN,37364,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451387,Square,Low,"Population: 715,884"
TN-DAV-0103,Nashville Bar & Grill,James Johnson,info@nashvillebarand.com,+1 (629) 494-3499,2245 Main St,Nashville,Davidson,TN,37829,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451414,,Low,"Population: 715,884"
TN-DAV-0104,Nashville Kitchen,John Williams,info@nashvillekitche.com,+1 (865) 630-1190,5725 Main St,Nashville,Davidson,TN,37451,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451423,,Medium,"Population: 715,884"
TN-DAV-0105,Nashville Cafe,Robert Anderson,nashvillec@yahoo.com,+1 (901) 518-8409,4477 Main St,Nashville,Davidson,TN,37267,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451528,,High,"Population: 715,884"
TN-DAV-0106,Nashville Eatery,Robert Lopez,nashvillee@gmail.com,+1 (731) 229-6543,7927 Main St,Nashville,Davidson,TN,37507,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451541,,Low,"Population: 715,884"
TN-DAV-0107,Nashville Bar & Grill,Jennifer Lopez,info@nashvillebarand.com,+1 (615) 770-2773,1920 Main St,Nashville,Davidson,TN,38316,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451549,Square,Medium,"Population: 715,884"
TN-DAV-0108,Nashville Eatery,Michael Smith,info@nashvilleeatery.com,+1 (865) 186-8136,3827 Main St,Nashville,Davidson,TN,37925,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451558,,High,"Population: 715,884"
TN-DAV-0109,Nashville Bar & Grill,Elizabeth Gonzalez,info@nashvillebarand.com,+1 (423) 639-5741,125 Main St,Nashville,Davidson,TN,37093,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451567,Aloha,Medium,"Population: 715,884"
TN-DAV-0110,Nashville Coffee Co,Michael Garcia,nashvillec@nashvillecoffee.com,+1 (615) 483-9509,4301 Main St,Nashville,Davidson,TN,37597,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451582,,Low,"Population: 715,884"
TN-DAV-0111,Nashville Pub,Joseph Anderson,info@nashvillepub.com,+1 (731) 796-8754,2555 Main St,Nashville,Davidson,TN,38016,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.451598,,Low,"Population: 715,884"
TN-DAV-0112,Nashville Grill,Elizabeth Brown,nashvilleg@outlook.com,+1 (901) 657-2279,3339 Main St,Nashville,Davidson,TN,38289,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451614,,High,"Population: 715,884"
TN-DAV-0113,Nashville Coffee Co,David Hernandez,info@nashvillecoffee.com,+1 (865) 836-2165,5957 Main St,Nashville,Davidson,TN,37184,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451622,,High,"Population: 715,884"
TN-DAV-0114,Nashville Pub,Susan Miller,info@nashvillepub.com,+1 (731) 433-9623,6420 Main St,Nashville,Davidson,TN,37560,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.451639,,High,"Population: 715,884"
TN-DAV-0115,Nashville Grill,Elizabeth Johnson,info@nashvillegrill.com,+1 (423) 589-7932,2508 Main St,Nashville,Davidson,TN,37808,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451648,Aloha,Low,"Population: 715,884"
TN-DAV-0116,Nashville Bar & Grill,Elizabeth Lopez,info@nashvillebarand.com,+1 (615) 953-3506,7933 Main St,Nashville,Davidson,TN,37092,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451665,Clover,Medium,"Population: 715,884"
TN-DAV-0117,Nashville Bar & Grill,Michael Hernandez,info@nashvillebarand.com,+1 (615) 462-7476,7483 Main St,Nashville,Davidson,TN,37778,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451684,Aloha,Medium,"Population: 715,884"
TN-DAV-0118,Nashville Coffee Co,James Rodriguez,info@nashvillecoffee.com,+1 (615) 653-1515,7497 Main St,Nashville,Davidson,TN,38360,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451694,Aloha,Medium,"Population: 715,884"
TN-DAV-0119,Nashville Grill,Elizabeth Miller,nashvilleg@yahoo.com,+1 (423) 993-5966,4277 Main St,Nashville,Davidson,TN,37536,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451703,,Low,"Population: 715,884"
TN-DAV-0120,Nashville Bar & Grill,Jessica Brown,info@nashvillebarand.com,+1 (615) 542-6566,8331 Main St,Nashville,Davidson,TN,37652,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451712,,Low,"Population: 715,884"
TN-DAV-0121,Nashville Eatery,Patricia Gonzalez,info@nashvilleeatery.com,+1 (423) 146-9567,3578 Main St,Nashville,Davidson,TN,38316,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451722,,Medium,"Population: 715,884"
TN-DAV-0122,Nashville Coffee Co,Mary Lopez,nashvillec@gmail.com,+1 (423) 811-7521,5727 Main St,Nashville,Davidson,TN,37661,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451736,Aloha,Medium,"Population: 715,884"
TN-DAV-0123,Nashville Kitchen,Jennifer Smith,info@nashvillekitche.com,+1 (615) 645-5223,7230 Main St,Nashville,Davidson,TN,38259,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451749,,High,"Population: 715,884"
TN-DAV-0124,Nashville Cafe,James Miller,info@nashvillecafe.com,+1 (931) 266-7362,7293 Main St,Nashville,Davidson,TN,38312,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451757,,Medium,"Population: 715,884"
TN-DAV-0125,Nashville Cafe,Susan Martinez,nashvillec@outlook.com,+1 (615) 571-7620,9007 Main St,Nashville,Davidson,TN,38097,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451765,,High,"Population: 715,884"
TN-DAV-0126,Nashville Bar & Grill,Jennifer Garcia,nashvilleb@yahoo.com,+1 (629) 681-7074,8570 Main St,Nashville,Davidson,TN,37805,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451774,,Low,"Population: 715,884"
TN-DAV-0127,Nashville Pub,William Brown,info@nashvillepub.com,+1 (865) 664-1103,7978 Main St,Nashville,Davidson,TN,38284,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.451782,,High,"Population: 715,884"
TN-DAV-0128,Nashville Grill,Joseph Jones,info@nashvillegrill.com,+1 (931) 850-1587,989 Main St,Nashville,Davidson,TN,38199,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451790,,Low,"Population: 715,884"
TN-DAV-0129,Nashville Eatery,Joseph Anderson,nashvillee@nashvilleeatery.com,+1 (931) 285-1709,1697 Main St,Nashville,Davidson,TN,37876,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451799,,Low,"Population: 715,884"
TN-DAV-0130,Nashville Pub,Linda Lopez,info@nashvillepub.com,+1 (615) 717-2007,5453 Main St,Nashville,Davidson,TN,37779,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.451808,,Medium,"Population: 715,884"
TN-DAV-0131,Nashville Coffee Co,John Brown,info@nashvillecoffee.com,+1 (423) 860-5735,4839 Main St,Nashville,Davidson,TN,37009,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451820,,Low,"Population: 715,884"
TN-DAV-0132,Nashville Cafe,Richard Jones,nashvillec@outlook.com,+1 (865) 583-6048,6487 Main St,Nashville,Davidson,TN,37726,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451833,,High,"Population: 715,884"
TN-DAV-0133,Nashville Grill,Susan Jones,info@nashvillegrill.com,+1 (901) 787-5685,4766 Main St,Nashville,Davidson,TN,37097,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451842,Clover,High,"Population: 715,884"
TN-DAV-0134,Nashville Bar & Grill,Jessica Gonzalez,info@nashvillebarand.com,+1 (865) 668-4355,480 Main St,Nashville,Davidson,TN,37839,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451880,,High,"Population: 715,884"
TN-DAV-0135,Nashville Grill,Mary Lopez,nashvilleg@gmail.com,+1 (865) 701-9863,4126 Main St,Nashville,Davidson,TN,37919,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451890,Aloha,High,"Population: 715,884"
TN-DAV-0136,Nashville Eatery,Susan Davis,nashvillee@outlook.com,+1 (731) 860-3065,9714 Main St,Nashville,Davidson,TN,37927,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451899,Toast,High,"Population: 715,884"
TN-DAV-0137,Nashville Cafe,Joseph Smith,info@nashvillecafe.com,+1 (423) 767-8258,8820 Main St,Nashville,Davidson,TN,37738,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451907,,Medium,"Population: 715,884"
TN-DAV-0138,Nashville Eatery,David Jones,info@nashvilleeatery.com,+1 (731) 286-6031,4397 Main St,Nashville,Davidson,TN,37747,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451915,,Low,"Population: 715,884"
TN-DAV-0139,Nashville Kitchen,William Brown,info@nashvillekitche.com,+1 (629) 395-5567,2380 Main St,Nashville,Davidson,TN,37646,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451931,,Medium,"Population: 715,884"
TN-DAV-0140,Nashville Eatery,Joseph Brown,info@nashvilleeatery.com,+1 (629) 551-7916,9135 Main St,Nashville,Davidson,TN,38251,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451939,,Low,"Population: 715,884"
TN-DAV-0141,Nashville Bistro,Michael Williams,info@nashvillebistro.com,+1 (629) 671-9847,737 Main St,Nashville,Davidson,TN,37370,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451948,,Medium,"Population: 715,884"
TN-DAV-0142,Nashville Pub,Susan Martinez,info@nashvillepub.com,+1 (731) 622-4063,5361 Main St,Nashville,Davidson,TN,37984,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.451959,Clover,Low,"Population: 715,884"
TN-DAV-0143,Nashville Cafe,James Garcia,info@nashvillecafe.com,+1 (731) 154-5948,3203 Main St,Nashville,Davidson,TN,38474,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451967,,Low,"Population: 715,884"
TN-DAV-0144,Nashville Eatery,David Brown,info@nashvilleeatery.com,+1 (423) 462-9984,3401 Main St,Nashville,Davidson,TN,38254,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451975,Toast,Medium,"Population: 715,884"
TN-DAV-0145,Nashville Kitchen,David Gonzalez,info@nashvillekitche.com,+1 (731) 523-9733,7347 Main St,Nashville,Davidson,TN,37546,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.451984,,Medium,"Population: 715,884"
TN-DAV-0146,Nashville Cafe,Susan Hernandez,nashvillec@yahoo.com,+1 (865) 305-1213,6560 Main St,Nashville,Davidson,TN,37565,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.451992,Toast,High,"Population: 715,884"
TN-DAV-0147,Nashville Bistro,Jessica Anderson,info@nashvillebistro.com,+1 (615) 333-2096,1785 Main St,Nashville,Davidson,TN,37801,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452000,Clover,High,"Population: 715,884"
TN-DAV-0148,Nashville Kitchen,Jennifer Miller,info@nashvillekitche.com,+1 (731) 927-8458,3948 Main St,Nashville,Davidson,TN,37520,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452011,,Low,"Population: 715,884"
TN-DAV-0149,Nashville Cafe,James Lopez,info@nashvillecafe.com,+1 (423) 536-3025,9612 Main St,Nashville,Davidson,TN,37436,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.452019,,High,"Population: 715,884"
TN-DAV-0150,Nashville Grill,Jennifer Gonzalez,info@nashvillegrill.com,+1 (731) 110-4469,789 Main St,Nashville,Davidson,TN,38379,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452027,,Low,"Population: 715,884"
TN-DAV-0151,Nashville Pub,Michael Garcia,info@nashvillepub.com,+1 (731) 359-4902,5741 Main St,Nashville,Davidson,TN,37555,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.452039,Clover,Medium,"Population: 715,884"
TN-DAV-0152,Nashville Eatery,Mary Johnson,nashvillee@nashvilleeatery.com,+1 (731) 844-7510,475 Main St,Nashville,Davidson,TN,38277,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452052,,Medium,"Population: 715,884"
TN-DAV-0153,Nashville Cafe,Elizabeth Gonzalez,info@nashvillecafe.com,+1 (629) 418-8055,5923 Main St,Nashville,Davidson,TN,37148,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.452061,Aloha,High,"Population: 715,884"
TN-DAV-0154,Nashville Pub,Barbara Davis,nashvillep@gmail.com,+1 (901) 101-7258,390 Main St,Nashville,Davidson,TN,37351,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.452071,,Low,"Population: 715,884"
TN-DAV-0155,Nashville Kitchen,Michael Rodriguez,nashvillek@yahoo.com,+1 (615) 368-2258,3351 Main St,Nashville,Davidson,TN,37154,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452091,,Medium,"Population: 715,884"
TN-DAV-0156,Nashville Cafe,Richard Garcia,info@nashvillecafe.com,+1 (731) 314-5741,9450 Main St,Nashville,Davidson,TN,37801,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.452103,Toast,High,"Population: 715,884"
TN-DAV-0157,Nashville Cafe,Linda Garcia,info@nashvillecafe.com,+1 (615) 198-1614,3916 Main St,Nashville,Davidson,TN,37364,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.452112,Toast,Medium,"Population: 715,884"
TN-DAV-0158,Nashville Pub,Mary Williams,info@nashvillepub.com,+1 (629) 644-3529,2213 Main St,Nashville,Davidson,TN,37416,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.452120,,High,"Population: 715,884"
TN-DAV-0159,Nashville Bistro,Jennifer Brown,info@nashvillebistro.com,+1 (423) 938-3365,6116 Main St,Nashville,Davidson,TN,37985,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452128,Aloha,Medium,"Population: 715,884"
TN-DAV-0160,Nashville Eatery,Jessica Lopez,nashvillee@gmail.com,+1 (931) 978-8674,8732 Main St,Nashville,Davidson,TN,37464,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452138,,High,"Population: 715,884"
TN-DAV-0161,Nashville Grill,Mary Lopez,nashvilleg@outlook.com,+1 (731) 194-4912,3656 Main St,Nashville,Davidson,TN,37606,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452146,,Low,"Population: 715,884"
TN-DAV-0162,Nashville Grill,Richard Garcia,info@nashvillegrill.com,+1 (615) 911-4133,6544 Main St,Nashville,Davidson,TN,37891,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452161,Aloha,High,"Population: 715,884"
TN-DAV-0163,Nashville Kitchen,Jennifer Johnson,info@nashvillekitche.com,+1 (629) 705-7255,2428 Main St,Nashville,Davidson,TN,38059,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452170,Toast,Low,"Population: 715,884"
TN-DAV-0164,Nashville Cafe,Linda Hernandez,info@nashvillecafe.com,+1 (931) 937-3569,577 Main St,Nashville,Davidson,TN,37328,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.452186,,Medium,"Population: 715,884"
TN-DAV-0165,Nashville Eatery,Barbara Gonzalez,nashvillee@gmail.com,+1 (901) 912-4568,5509 Main St,Nashville,Davidson,TN,37623,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452195,,Low,"Population: 715,884"
TN-DAV-0166,Nashville Kitchen,Joseph Lopez,info@nashvillekitche.com,+1 (731) 267-2034,8968 Main St,Nashville,Davidson,TN,37071,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452204,,Medium,"Population: 715,884"
TN-DAV-0167,Nashville Cafe,Mary Anderson,info@nashvillecafe.com,+1 (865) 867-8750,9164 Main St,Nashville,Davidson,TN,37585,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.452212,,Low,"Population: 715,884"
TN-DAV-0168,Nashville Coffee Co,Michael Smith,info@nashvillecoffee.com,+1 (731) 748-8886,5053 Main St,Nashville,Davidson,TN,37369,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.452220,,High,"Population: 715,884"
TN-DAV-0169,Nashville Bistro,Linda Williams,nashvilleb@outlook.com,+1 (423) 234-3995,9919 Main St,Nashville,Davidson,TN,37293,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452230,Aloha,Low,"Population: 715,884"
TN-DAV-0170,Nashville Pub,Mary Garcia,nashvillep@gmail.com,+1 (615) 644-8636,9370 Main St,Nashville,Davidson,TN,37943,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.452238,,Medium,"Population: 715,884"
TN-DAV-0171,Nashville Kitchen,Patricia Anderson,nashvillek@outlook.com,+1 (731) 379-4363,6751 Main St,Nashville,Davidson,TN,38396,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452247,,Medium,"Population: 715,884"
TN-DAV-0172,Nashville Bistro,Richard Garcia,nashvilleb@nashvillebistro.com,+1 (731) 785-5289,6405 Main St,Nashville,Davidson,TN,37669,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452263,,Low,"Population: 715,884"
TN-DAV-0173,Nashville Coffee Co,Elizabeth Brown,info@nashvillecoffee.com,+1 (731) 611-7654,5330 Main St,Nashville,Davidson,TN,37063,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.452271,Square,Medium,"Population: 715,884"
TN-DAV-0174,Nashville Coffee Co,James Garcia,info@nashvillecoffee.com,+1 (731) 120-9927,6968 Main St,Nashville,Davidson,TN,38163,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.452280,Square,Medium,"Population: 715,884"
TN-DAV-0175,Nashville Cafe,Barbara Jones,info@nashvillecafe.com,+1 (629) 735-3746,1629 Main St,Nashville,Davidson,TN,37095,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.452289,,Low,"Population: 715,884"
TN-DAV-0176,Nashville Bistro,Michael Smith,info@nashvillebistro.com,+1 (731) 477-8282,7512 Main St,Nashville,Davidson,TN,37522,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452297,,Low,"Population: 715,884"
TN-DAV-0177,Nashville Cafe,Jennifer Gonzalez,info@nashvillecafe.com,+1 (931) 215-4490,1433 Main St,Nashville,Davidson,TN,37017,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.452306,,High,"Population: 715,884"
TN-DAV-0178,Nashville Coffee Co,James Brown,info@nashvillecoffee.com,+1 (865) 205-8042,1646 Main St,Nashville,Davidson,TN,38281,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Cafe",2026-04-29T20:55:45.452314,,High,"Population: 715,884"
TN-DAV-0179,Nashville Pub,William Johnson,info@nashvillepub.com,+1 (731) 288-6862,6854 Main St,Nashville,Davidson,TN,37339,Bar,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Bar",2026-04-29T20:55:45.452322,,High,"Population: 715,884"
TN-DAV-0180,Nashville Eatery,Mary Miller,nashvillee@outlook.com,+1 (615) 243-2776,4363 Main St,Nashville,Davidson,TN,37118,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452334,,Low,"Population: 715,884"
TN-DAV-0181,Nashville Eatery,John Johnson,nashvillee@yahoo.com,+1 (901) 658-7978,1996 Main St,Nashville,Davidson,TN,38120,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Davidson,Restaurant",2026-04-29T20:55:45.452345,,Low,"Population: 715,884"
