full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Ryan Hall,Ryan,Hall,ryanhall39@kw.com,(317) 878-8017,Sotheby's International Realty,San Jose,CA,San Jose,CA210266,CA,7,25,18750000,91,A,A,3.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Brandon Young,Brandon,Young,youngbrandon@coldwellbanker.com,(804) 221-8464,Corcoran Global Living,San Antonio,TX,San Antonio,TX660124,TX,6,12,4200000,70,B,B,3.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
David Perez,David,Perez,davidperez46@remax.com,(515) 714-5448,Local Brokerage,Omaha,NE,Omaha,NE686961,NE,1,12,2760000,84,B,B,4.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Eric Rivera,Eric,Rivera,eric_rivera@coldwellbanker.com,(559) 687-9772,Marcus & Millichap,New York,NY,New York,NY546779,NY,15,20,17000000,73,A,A,4.9,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Timothy Carter,Timothy,Carter,timothy_carter@sothebysrealty.com,(585) 577-7582,CBRE,Tallahassee,FL,Tallahassee,FL339876,FL,3,8,3200000,64,C,C,4.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Rachel Morales,Rachel,Morales,rachel.morales@century21.com,(408) 266-7024,JLL,Denver,CO,Denver,CO658840,CO,5,30,16500000,79,A,A,4.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Ronald Baker,Ronald,Baker,ronald.baker@yahoo.com,(608) 652-4455,Berkshire Hathaway HomeServices,Austin,TX,Austin,TX517493,TX,7,25,8750000,85,A,A,3.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Frank Lopez,Frank,Lopez,franklopez92@homesmart.com,(212) 488-5575,Cushman & Wakefield,Spokane,WA,Spokane,WA793182,WA,5,6,3600000,68,C,C,3.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Joshua Castillo,Joshua,Castillo,jcastillo@hotmail.com,(251) 847-4079,Compass,Philadelphia,PA,Philadelphia,PA350070,PA,5,20,5800000,74,A,A,3.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Emily Martinez,Emily,Martinez,emily.martinez@aol.com,(865) 534-2086,Coldwell Banker,Atlanta,GA,Atlanta,GA156737,GA,8,16,5200000,89,A,A,4.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Andrew Bailey,Andrew,Bailey,andrew.bailey@kw.com,(601) 740-8039,Better Homes and Gardens Real Estate,Louisville,KY,Louisville,KY125727,KY,1,22,4950000,84,B,B,4.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Benjamin Turner,Benjamin,Turner,benjaminturner99@coldwellbanker.com,(916) 516-1680,JLL,Austin,TX,Austin,TX530968,TX,12,16,5600000,73,A,A,4.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Thomas Richardson,Thomas,Richardson,thomas_richardson@aol.com,(404) 894-5927,Corcoran Global Living,Austin,TX,Austin,TX225238,TX,7,20,7000000,95,A,A,4.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
George Ruiz,George,Ruiz,georgeruiz@remax.com,(619) 828-6452,RE/MAX,Louisville,KY,Louisville,KY939514,KY,6,15,3375000,73,B,B,4.1,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Mark Patel,Mark,Patel,mark_patel@realtor.com,(202) 780-6912,Independent Agent,San Diego,CA,San Diego,CA220061,CA,7,12,9000000,86,A,A,4.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Kimberly Watson,Kimberly,Watson,kimberly_watson@hotmail.com,(515) 651-6035,Local Brokerage,Sacramento,CA,Sacramento,CA105719,CA,4,28,21000000,87,B,B,3.0,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jonathan Hall,Jonathan,Hall,jonathan.hall@outlook.com,(402) 265-4327,eXp Realty,Indianapolis,IN,Indianapolis,IN989289,IN,3,45,10800000,84,B,B,3.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Nancy Edwards,Nancy,Edwards,nancyedwards78@gmail.com,(864) 496-9273,Windermere Real Estate,Milwaukee,WI,Milwaukee,WI127952,WI,3,10,2750000,62,B,B,4.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Samuel Young,Samuel,Young,samuel_young@homesmart.com,(503) 278-8206,Coldwell Banker,Washington,DC,Washington,DC494093,DC,3,40,28000000,77,A,A,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Thomas Evans,Thomas,Evans,thomas_evans@aol.com,(415) 269-5912,Better Homes and Gardens Real Estate,Greenville,SC,Greenville,SC546254,SC,2,15,4350000,83,C,C,5.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Benjamin Gonzalez,Benjamin,Gonzalez,gonzalez.b@coldwellbanker.com,(520) 437-9905,Weichert Realtors,Kansas City,MO,Kansas City,MO455683,MO,3,18,4680000,85,B,B,3.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Ruth Anderson,Ruth,Anderson,ruthanderson8@outlook.com,(216) 554-4817,Cushman & Wakefield,Raleigh,NC,Raleigh,NC119343,NC,4,18,5580000,69,B,B,3.8,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Anna Jones,Anna,Jones,annajones@realtor.com,(601) 256-2756,Redfin,Cedar Rapids,IA,Cedar Rapids,IA218834,IA,4,15,3075000,87,C,C,4.0,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Angela Martin,Angela,Martin,martin.a@realtor.com,(316) 615-9369,Redfin,Greenville,SC,Greenville,SC130755,SC,3,8,2320000,67,C,C,3.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Alexander Morris,Alexander,Morris,amorris@sothebysrealty.com,(251) 360-1502,United Real Estate,Philadelphia,PA,Philadelphia,PA531196,PA,6,20,5800000,90,A,A,3.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Barbara Brooks,Barbara,Brooks,brooksbarbara@homesmart.com,(713) 322-6195,Marcus & Millichap,Philadelphia,PA,Philadelphia,PA204789,PA,6,8,2320000,85,A,A,4.2,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Timothy Chavez,Timothy,Chavez,chaveztimothy@outlook.com,(212) 667-1431,Keller Williams,Colorado Springs,CO,Colorado Springs,CO762867,CO,7,15,8250000,95,C,C,3.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Patrick Cooper,Patrick,Cooper,patrickcooper44@homesmart.com,(205) 496-5839,Sotheby's International Realty,Houston,TX,Houston,TX484402,TX,3,30,10500000,84,A,A,4.9,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Jeffrey Carter,Jeffrey,Carter,carterjeffrey@aol.com,(412) 253-5527,Berkshire Hathaway HomeServices,Boston,MA,Boston,MA491948,MA,4,20,13000000,93,A,A,3.7,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Ashley Howard,Ashley,Howard,ashley.howard@kw.com,(816) 801-3418,Keller Williams,Orlando,FL,Orlando,FL267670,FL,4,10,4000000,72,B,B,3.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Gary Lopez,Gary,Lopez,garylopez@sothebysrealty.com,(619) 819-3209,JLL,Reno,NV,Reno,NV310557,NV,2,20,8500000,76,C,C,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Ronald Smith,Ronald,Smith,ronaldsmith@outlook.com,(970) 635-8985,United Real Estate,Jackson,MS,Jackson,MS628245,MS,8,6,1080000,72,C,C,4.8,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Katherine Young,Katherine,Young,youngkatherine@coldwellbanker.com,(208) 504-6794,Better Homes and Gardens Real Estate,Miami,FL,Miami,FL659520,FL,3,8,3200000,84,A,A,3.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jacob Rodriguez,Jacob,Rodriguez,jacob_rodriguez@homesmart.com,(843) 812-9211,Better Homes and Gardens Real Estate,Chicago,IL,Chicago,IL32991,IL,8,25,7500000,88,A,A,3.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Kenneth Turner,Kenneth,Turner,turner.k@compass.com,(513) 419-2416,Sotheby's International Realty,Phoenix,AZ,Phoenix,AZ144032,AZ,10,20,9000000,90,A,A,3.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Carol Smith,Carol,Smith,csmith@exp.com,(423) 411-7217,Compass,Indianapolis,IN,Indianapolis,IN381350,IN,2,45,10800000,85,B,B,4.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Linda Gray,Linda,Gray,lindagray97@century21.com,(704) 332-2510,Better Homes and Gardens Real Estate,Dallas,TX,Dallas,TX903973,TX,10,25,8750000,84,A,A,3.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Barbara White,Barbara,White,bwhite@yahoo.com,(408) 619-8316,Cushman & Wakefield,Boston,MA,Boston,MA747328,MA,5,60,39000000,82,A,A,4.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
William Clark,William,Clark,william_clark@realtor.com,(312) 800-6364,ERA Real Estate,Asheville,NC,Asheville,NC755166,NC,6,15,4650000,79,C,C,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
William Martinez,William,Martinez,williammartinez@realtor.com,(617) 430-7606,Sotheby's International Realty,Boston,MA,Boston,MA426719,MA,6,8,5200000,90,A,A,3.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Kevin Rodriguez,Kevin,Rodriguez,rodriguez.k@aol.com,(617) 585-9119,Independent Agent,Nashville,TN,Nashville,TN303566,TN,6,50,16000000,91,A,A,3.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Anna Brooks,Anna,Brooks,anna_brooks@aol.com,(408) 873-2606,Zillow Premier Agent,Mobile,AL,Mobile,AL637369,AL,1,6,1320000,71,C,C,4.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Christopher Brown,Christopher,Brown,cbrown@sothebysrealty.com,(317) 935-6620,Cushman & Wakefield,Denver,CO,Denver,CO979907,CO,3,25,13750000,87,A,A,3.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Joshua Collins,Joshua,Collins,collins.j@aol.com,(402) 812-6413,Cushman & Wakefield,Nashville,TN,Nashville,TN904264,TN,4,25,8000000,92,A,A,4.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Nancy Allen,Nancy,Allen,nancy_allen@yahoo.com,(404) 822-8589,Corcoran Global Living,Philadelphia,PA,Philadelphia,PA493833,PA,15,50,14500000,100,A,A,3.1,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Helen Price,Helen,Price,pricehelen@weichert.com,(212) 319-6010,Zillow Premier Agent,Denver,CO,Denver,CO176925,CO,12,16,8800000,85,A,A,3.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
George Flores,George,Flores,floresgeorge@hotmail.com,(213) 504-9216,Keller Williams,Little Rock,AR,Little Rock,AR686479,AR,4,15,2925000,89,C,C,3.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Angela Ward,Angela,Ward,ward.a@kw.com,(505) 987-1074,Keller Williams,Tallahassee,FL,Tallahassee,FL363008,FL,5,8,3200000,74,C,C,3.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Carol Martin,Carol,Martin,martin.c@compass.com,(423) 237-3878,Independent Agent,Mobile,AL,Mobile,AL483303,AL,2,12,2640000,63,C,C,3.3,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Barbara Patel,Barbara,Patel,barbara_patel@remax.com,(704) 319-1634,Redfin,Atlanta,GA,Atlanta,GA675525,GA,5,40,13000000,81,A,A,4.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Gregory Bailey,Gregory,Bailey,gregorybailey35@kw.com,(919) 448-8161,Cushman & Wakefield,Boston,MA,Boston,MA509917,MA,10,60,39000000,89,A,A,4.8,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Benjamin Turner,Benjamin,Turner,bturner@sothebysrealty.com,(405) 331-2686,Sotheby's International Realty,Raleigh,NC,Raleigh,NC991373,NC,6,35,10850000,92,B,B,3.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Thomas Nguyen,Thomas,Nguyen,thomasnguyen@sothebysrealty.com,(213) 892-7608,Realty ONE Group,Phoenix,AZ,Phoenix,AZ594817,AZ,4,20,9000000,69,A,A,3.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jessica Turner,Jessica,Turner,turnerjessica@coldwellbanker.com,(303) 218-3764,JPMorgan Real Estate,Miami,FL,Miami,FL551998,FL,8,16,6400000,77,A,A,3.6,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
William Rogers,William,Rogers,wrogers@gmail.com,(612) 364-3608,JLL,Chattanooga,TN,Chattanooga,TN173446,TN,6,8,2560000,82,C,C,3.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Amy Murphy,Amy,Murphy,murphy.a@outlook.com,(828) 802-7084,Windermere Real Estate,Birmingham,AL,Birmingham,AL870313,AL,2,15,3300000,69,B,B,4.5,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Kimberly James,Kimberly,James,kimberly.james@remax.com,(541) 326-4281,Berkshire Hathaway HomeServices,Salt Lake City,UT,Salt Lake City,UT203531,UT,5,22,11000000,76,B,B,4.0,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jason Evans,Jason,Evans,jevans@century21.com,(206) 912-8757,CBRE,Fresno,CA,Fresno,CA551442,CA,8,4,3000000,71,B,B,4.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Christopher Kelly,Christopher,Kelly,christopher_kelly@sothebysrealty.com,(864) 690-3831,Century 21,Indianapolis,IN,Indianapolis,IN549959,IN,3,8,1920000,85,B,B,4.6,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Eric Cook,Eric,Cook,ecook@outlook.com,(951) 476-5614,RE/MAX,Cleveland,OH,Cleveland,OH517368,OH,1,28,7000000,95,B,B,4.1,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Edward Smith,Edward,Smith,edwardsmith@compass.com,(314) 676-9860,United Real Estate,Raleigh,NC,Raleigh,NC928511,NC,5,12,3720000,73,B,B,3.4,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Charles Ward,Charles,Ward,charles.ward@exp.com,(402) 481-7440,Windermere Real Estate,Sacramento,CA,Sacramento,CA142745,CA,3,12,9000000,80,B,B,3.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Thomas Hughes,Thomas,Hughes,hughes.t@sothebysrealty.com,(317) 398-4193,CBRE,San Francisco,CA,San Francisco,CA331219,CA,2,20,15000000,83,A,A,3.2,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Laura Martin,Laura,Martin,laura.martin@hotmail.com,(813) 653-1914,Better Homes and Gardens Real Estate,Dallas,TX,Dallas,TX955752,TX,6,25,8750000,82,A,A,3.8,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Kevin Rogers,Kevin,Rogers,kevinrogers96@weichert.com,(423) 698-7021,Local Brokerage,Phoenix,AZ,Phoenix,AZ788240,AZ,6,35,15750000,86,A,A,3.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Michelle Jones,Michelle,Jones,michelle_jones@sothebysrealty.com,(412) 950-2623,Independent Agent,Indianapolis,IN,Indianapolis,IN142857,IN,4,15,3600000,86,B,B,3.2,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Alexander Flores,Alexander,Flores,alexander.flores@century21.com,(408) 223-3881,Realty ONE Group,St. Louis,MO,St. Louis,MO126018,MO,2,4,1040000,80,B,B,4.0,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jerry Ortiz,Jerry,Ortiz,ortizjerry@homesmart.com,(404) 847-8161,Cushman & Wakefield,Seattle,WA,Seattle,WA650468,WA,2,35,21000000,97,A,A,4.6,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Gary Hughes,Gary,Hughes,hughes.g@realtor.com,(251) 229-9509,Weichert Realtors,Fresno,CA,Fresno,CA224466,CA,6,15,11250000,84,B,B,3.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Justin Reyes,Justin,Reyes,justin_reyes@gmail.com,(404) 334-2670,Realty ONE Group,Lubbock,TX,Lubbock,TX580781,TX,2,15,5250000,77,C,C,3.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Nancy Wright,Nancy,Wright,nancywright2@remax.com,(505) 428-2295,Weichert Realtors,Rochester,NY,Rochester,NY807491,NY,4,12,10200000,66,B,B,3.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Brenda Garcia,Brenda,Garcia,bgarcia@remax.com,(303) 638-8873,JPMorgan Real Estate,St. Louis,MO,St. Louis,MO837035,MO,5,12,3120000,76,B,B,4.0,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Angela Morris,Angela,Morris,angelamorris67@sothebysrealty.com,(414) 227-5854,Better Homes and Gardens Real Estate,Fayetteville,AR,Fayetteville,AR933823,AR,6,15,2925000,75,C,C,4.8,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Edward Foster,Edward,Foster,edwardfoster@exp.com,(608) 575-6873,Coldwell Banker,Los Angeles,CA,Los Angeles,CA605345,CA,5,40,30000000,93,A,A,3.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Emma Carter,Emma,Carter,emma_carter@realtor.com,(505) 564-8177,Corcoran Global Living,Denver,CO,Denver,CO989464,CO,4,25,13750000,85,A,A,4.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Donald Mitchell,Donald,Mitchell,mitchelldonald@yahoo.com,(202) 868-9401,Better Homes and Gardens Real Estate,Sacramento,CA,Sacramento,CA881695,CA,4,22,16500000,73,B,B,4.0,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Benjamin Davis,Benjamin,Davis,davisbenjamin@realtor.com,(303) 293-8052,Keller Williams,Los Angeles,CA,Los Angeles,CA451797,CA,2,40,30000000,79,A,A,3.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Ryan Ramos,Ryan,Ramos,ryan_ramos@weichert.com,(719) 973-7870,Weichert Realtors,Houston,TX,Houston,TX471513,TX,10,30,10500000,100,A,A,4.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Kathleen Ruiz,Kathleen,Ruiz,kathleen.ruiz@sothebysrealty.com,(585) 615-8663,Corcoran Global Living,Fort Wayne,IN,Fort Wayne,IN920962,IN,2,3,720000,66,C,C,4.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Patrick Cook,Patrick,Cook,patrickcook52@century21.com,(612) 655-5562,Berkshire Hathaway HomeServices,Nashville,TN,Nashville,TN359260,TN,4,30,9600000,79,A,A,4.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Anthony Morales,Anthony,Morales,moralesanthony@compass.com,(504) 245-5602,Zillow Premier Agent,Little Rock,AR,Little Rock,AR722359,AR,2,3,585000,70,C,C,3.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jack Jimenez,Jack,Jimenez,jackjimenez@century21.com,(804) 671-9756,Compass,Chicago,IL,Chicago,IL567952,IL,2,20,6000000,70,A,A,4.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Helen Cooper,Helen,Cooper,helen.cooper@gmail.com,(303) 572-4044,Local Brokerage,Philadelphia,PA,Philadelphia,PA258734,PA,5,50,14500000,87,A,A,4.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Sarah Brooks,Sarah,Brooks,sarahbrooks@hotmail.com,(601) 291-7591,Keller Williams,San Jose,CA,San Jose,CA332336,CA,7,20,15000000,87,A,A,4.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Brian Taylor,Brian,Taylor,briantaylor@weichert.com,(216) 988-3838,JPMorgan Real Estate,Buffalo,NY,Buffalo,NY994591,NY,6,12,10200000,72,B,B,3.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Pamela Lee,Pamela,Lee,leepamela@exp.com,(206) 418-8892,Weichert Realtors,Birmingham,AL,Birmingham,AL722829,AL,6,18,3960000,79,B,B,3.5,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Patricia Turner,Patricia,Turner,patricia.turner@gmail.com,(512) 506-6236,Marcus & Millichap,Knoxville,TN,Knoxville,TN258602,TN,3,6,1920000,71,C,C,3.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
